title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Cherry Blossom Memories",movie,Drama,2015,tt5301956,5.5,13,
Terminal,movie,Drama,2015,tt4034844,5.4,364,
"The Third Way of Love",movie,"Drama, Romance",2015,tt5057982,5.3,573,
"Playmobil: The Movie",movie,"Adventure, Animation, Comedy",2019,tt4199898,4.9,4961,
"Margaret Cho: PsyCHO",movie,"Comedy, Documentary",2015,tt4872998,6.1,435,
"Despite the Falling Snow",movie,"Drama, Mystery, Romance",2016,tt2474932,5.8,3718,
"Kuzu to busu to gesu",movie,"Comedy, Drama",2015,tt4086046,5.8,26,
Compulsion,movie,"Drama, Fantasy, Horror",2016,tt4992060,3.8,1873,
"Izu no odoriko",movie,"Drama, Romance",1963,tt0453374,6.8,70,
"Like a French Film",movie,Drama,2016,tt6867660,6.1,37,
Marriage,movie,"Drama, Romance",1947,tt0039528,6.4,71,
"The Limehouse Golem",movie,"Crime, Mystery, Thriller",2016,tt4733640,6.3,23974,
Toriko,movie,"Horror, Thriller",1995,tt0228955,5.5,30,
"Scare Campaign",movie,Horror,2016,tt4467626,5.8,4178,
"Yabu no naka",movie,"Fantasy, Horror, Mystery",1996,tt0229860,6,49,
"Below Her Mouth",movie,"Drama, Romance",2016,tt5073620,5.5,15131,
"Persona Non Grata",movie,"Adventure, Biography, History",2015,tt4162012,6.5,269,
Paterson,movie,"Comedy, Drama, Romance",2016,tt5247022,7.3,91881,
"You Call It Passion",movie,"Comedy, Romance",2015,tt5214690,5.7,537,
Mistaken,movie,,2013,,,,
"Crayon Shin-chan Movie 23: Ora No Hikkoshi Monogatari - Saboten Daisuugeki",movie,"Action, Adventure, Animation",2015,tt4691348,6.6,580,
"Ghost Theater",movie,Horror,2015,tt4289298,4.5,417,
"Tora-san Confesses",movie,"Comedy, Drama",1991,tt0102611,6.4,80,
"Other People",movie,"Comedy, Drama",2016,tt4158876,6.8,12817,
Locust,movie,"Crime, Drama, Thriller",2014,tt3893620,5.8,742,
1980,movie,Comedy,2003,tt0461893,4.8,19,
"Digimon Adventure tri. Part 2: Determination",movie,"Action, Adventure, Animation",2016,tt5216534,7.1,1449,
"Dou Kyu Sei: Classmates",movie,"Animation, Drama, Music",2016,tt5526028,7.7,3895,
"GARAKOWA - Restore the World",movie,"Animation, Drama, Sci-Fi",2015,tt5330596,5.7,149,
"New Initial D the Movie: Legend 3 - Dream",movie,"Action, Animation, Sport",2016,tt5463088,7.2,376,
"S the Last Policeman Recovery of Our Future",movie,"Action, Thriller",2015,tt3573412,5.1,113,
Chuck,movie,"Biography, Drama, Sport",2016,tt1610525,6.5,7181,
"Ultraman Ginga S: Showdown! Ultra 10 Warriors!!",movie,"Action, Sci-Fi",2015,tt4265568,6.2,159,
"Free and Easy 9",movie,"Comedy, Drama",1997,tt0374297,6.3,16,
"Free and Easy 2",movie,Comedy,1989,tt0135013,6.7,40,
"Sound! Euphonium: The Movie - Welcome to the Kitauji High School Concert Band",movie,"Animation, Comedy, Drama",2016,tt5688888,6.8,242,
Planetarium,movie,"Drama, Fantasy, Mystery",2016,tt4680196,4.6,3949,
"I, Daniel Blake",movie,Drama,2016,tt5168192,7.8,66610,
"Toni Erdmann",movie,"Comedy, Drama",2016,tt4048272,7.3,53342,
"A Chaos of Flowers",movie,Drama,1988,tt0095272,7.2,102,
"The Milkwoman",movie,"Drama, Romance",2005,tt0478706,7.1,187,
Dunkirk,movie,"Action, Drama, History",2017,tt5013056,7.8,769650,
"Detective Conan: The Darkest Nightmare",movie,"Action, Adventure, Animation",2016,tt4954660,7,2468,
"A Class to Remember 4: Fifteen",movie,Drama,2000,tt0338679,6.7,110,
"The Tag-Along",movie,"Horror, Thriller",2015,tt5078188,5.7,2180,
"Aria the Avvenire",movie,Animation,2015,tt4691568,7.6,62,
"Don't Hang Up",movie,"Horror, Thriller",2016,tt3610746,5.6,16991,
Crabs!,movie,"Comedy, Horror",2021,tt4520920,4.5,1007,
"The Girl with All the Gifts",movie,"Action, Adventure, Drama",2016,tt4547056,6.6,66464,
"Corpse Party",movie,Horror,2015,tt4530804,4.6,558,
"The Top Secret: Murder in Mind",movie,"Mystery, Sci-Fi, Thriller",2016,tt4287848,5.4,301,
"Chin-Yu-Ki: The Journey to the West with Farts",movie,Comedy,2016,tt5263876,3.9,45,
"Robin Hood",movie,"Action, Adventure, Drama",2018,tt4532826,5.3,83122,
"The Lure",movie,"Drama, Fantasy, Horror",2015,tt5278832,6.2,10455,
"Mood of the Day",movie,"Comedy, Romance",2016,tt5586914,6.7,1622,
"Pound of Flesh",movie,Drama,2014,tt3896284,8,10,
"Shuriken Sentai Ninninger the Movie: The Dinosaur Lord's Splendid Ninja Scroll!",movie,"Action, Short",2015,tt4927078,5.9,16,
Moonlight,movie,Drama,2016,tt4975722,7.4,340921,
"Railroad Tigers",movie,"Action, Adventure, Comedy",2016,tt4687848,5.8,5108,
"Raichi Hikari kurabu",movie,"Comedy, Horror, Thriller",2015,tt4934886,5.4,179,
"Digimon Adventure Tri. Part 3: Confession",movie,"Action, Adventure, Animation",2016,tt5468014,7.5,1340,
"Sailor Suit and Machine Gun: Graduation",movie,"Action, Romance",2016,tt4807908,4.7,228,
"Kamen Rider Drive: Surprise Future",movie,"Action, Adventure, Fantasy",2015,tt4731580,7.4,100,
"My Blind Date with Life",movie,"Biography, Comedy, Drama",2017,tt4299300,7.1,5953,
"Attack on Titan: Crimson Bow and Arrow",movie,"Action, Adventure, Animation",2014,tt3646944,7.6,4134,
"The Foreigner",movie,"Action, Crime, Thriller",2017,tt1615160,7,127598,
"The Abominable Bride",movie,"Crime, Drama, Mystery",2016,tt3845232,8,36755,
Erased,movie,"Drama, Mystery, Sci-Fi",2016,tt4882964,6.4,982,
"Walking My Life",movie,Drama,2007,tt1077073,6.6,53,
"A Melody to Remember",movie,"Action, Drama, War",2016,tt5093754,7.1,425,
"Flight Crew",movie,"Action, Adventure, Drama",2016,tt5653294,6.6,6263,
"Nagasaki: Memories of My Son",movie,"Drama, Fantasy",2015,tt4287852,6.4,516,
Creepy,movie,"Crime, Drama, Horror",2016,tt4900708,6.4,6459,
"Down by Love",movie,"Biography, Drama, Romance",2016,tt4428762,5.9,2620,
"A Dog's Purpose",movie,"Adventure, Comedy, Drama",2017,tt1753383,7.3,82747,
"Glory Day",movie,Drama,2015,tt5559586,6.4,865,
Shelley,movie,"Drama, Horror, Mystery",2016,tt5013688,5.3,4283,
"The Mermaid",movie,"Comedy, Drama, Fantasy",2016,tt4701660,6.2,10526,
"Battle Anthem",movie,"Drama, War",1983,tt0086502,6.5,86,
"I, Olga Hepnarova",movie,"Biography, Crime, Drama",2016,tt2953762,6.6,2814,
"Destruction Babies",movie,"Action, Comedy, Drama",2016,tt4912452,5.9,998,
"Maniac Hero",movie,"Action, Comedy",2016,tt5180794,5.1,145,
"A Bride for Rip Van Winkle",movie,"Drama, Mystery, Romance",2016,tt4671274,7.2,2401,
Master,movie,"Action, Crime",2016,tt5735464,6.6,2782,
"The Sun",movie,Sci-Fi,2016,tt4444446,5.4,107,
"Pink and Gray",movie,"Drama, Mystery",2015,tt4360406,6.4,251,
"Double Life",movie,"Drama, Mystery",2016,tt4657460,5.9,195,
"Lost and Found",movie,"Animation, Drama",2015,tt4269194,5.3,29,
"Death Note: Light Up the New World",movie,"Crime, Drama, Horror",2016,tt5058340,5.7,3470,
Nozokime,movie,Horror,2016,tt5214752,4.7,102,
Hee,movie,Drama,2015,tt5447294,5.8,41,
"Hell Teacher Nube: Summer Holiday of Fear! Legend of the Sea of Suspicion",movie,"Action, Animation, Fantasy",1997,tt4164766,7.5,18,
"Cezanne et Moi",movie,"Biography, Drama",2016,tt5078354,6.1,1470,
"Two Is a Family",movie,"Comedy, Drama",2016,tt5078204,7.3,29418,
Dalida,movie,"Biography, Drama, Music",2016,tt5039860,6.9,3786,
"Carmen 1945",movie,"Action, Crime, Drama",1988,tt0202500,6,91,
"Kung Fu Yoga",movie,"Action, Adventure, Comedy",2017,tt4217392,5.2,11806,
"Fast & Furious Presents: Hobbs & Shaw",movie,"Action, Adventure, Thriller",2019,tt6806448,6.5,246915,
"A Man and a Woman",movie,"Drama, Romance",2016,tt5700648,6.7,2240,
"Doraemon the Movie: Nobita and the Birth of Japan",movie,"Adventure, Animation, Comedy",2016,tt5544700,6.7,1145,
Kinkanshoku,movie,Drama,1975,tt0322969,7.3,83,
"Rail Truck",movie,Drama,2009,tt1663216,5.4,39,
"Shinjuku Swan II",movie,"Action, Crime, Drama",2017,tt5467852,5.4,305,
"Kanashimi no wasurekata: Documentary of Nogizaka 46",movie,Documentary,2015,tt4288296,7.3,50,
"F9: The Fast Saga",movie,"Action, Crime, Thriller",2021,tt5433138,5.2,170573,
"Love, Lies",movie,"Drama, Music, Romance",2016,tt5486170,6.9,1000,
"Kekkon annai misuterî",movie,Mystery,1985,tt0382777,5.3,37,
"The Midnight Man",movie,"Comedy, Crime, Thriller",2016,tt3685586,5.1,909,
"The Little Mermaid",movie,"Adventure, Drama, Fantasy",2018,tt5493944,4.3,9732,
"1750 Days of Turbulence",movie,"Action, Drama",1990,tt0349481,6.1,29,
Kicks,movie,"Adventure, Drama",2016,tt4254584,6.4,4586,
"The Edge of Sin",movie,"Crime, Drama",2015,tt4218644,5,38,
"A Chair on the Plains",movie,Drama,2013,tt2256496,6.6,45,
Ku-Kai,movie,"Biography, Drama, History",1984,tt0327007,7.4,41,
Cherries,movie,Drama,2008,tt1619892,7.1,28,
Canola,movie,Drama,2016,tt6135036,7.5,1244,
"A.C.O.R.N.S.: Operation Crackdown",movie,"Animation, Comedy, Family",2015,tt2097333,3.6,488,
"Patriots Day",movie,"Action, Crime, Drama",2016,tt4572514,7.3,117693,
"I, Tonya",movie,"Biography, Comedy, Drama",2017,tt5580036,7.5,252339,
"Code 8",movie,"Action, Crime, Sci-Fi",2016,tt5574166,7.2,5157,
"Code of Honor",movie,"Action, Crime, Thriller",2016,tt4060866,4.1,3135,
Aftermath,movie,"Drama, Mystery, Thriller",2017,tt4581576,5.7,27680,
"Fate/stay night [Heaven's Feel] II. lost butterfly",movie,"Action, Adventure, Animation",2019,tt8091892,8,3525,
"Fate/stay night [Heaven's Feel] III. spring song",movie,"Adventure, Animation, Drama",2020,tt8092118,7.9,3002,
"One Kiss",movie,Drama,2016,tt5436082,6.6,1298,
"Dangerous Cops",movie,Action,1987,tt1548532,5.3,63,
"Soreike! Anpanman: Baikinman no gyakushû",movie,"Adventure, Animation, Family",1990,tt1189080,6,12,
"Go! Anpanman: Tears of the Mermaid Princess",movie,"Family, Animation, Fantasy",2000,,,,
"Go! Anpanman: Nyanii of the Country of Dream Cats",movie,"Fantasy, Animation",2004,,,,
"Soreike! Anpanman: Yureisen o Yattsukero!!",movie,"Adventure, Animation, Family",1995,tt19813148,,,
"Sharknado 4: The 4th Awakens",movie,"Action, Adventure, Comedy",2016,tt4831420,3.9,9420,
"Her Senior",movie,"Comedy, Drama, Romance",2015,tt4601064,5.5,213,
"The Investigation Game",movie,"Crime, Drama",2007,tt1016303,6.1,52,
"Matamata abunai deka",movie,Action,1988,tt1548610,5.9,39,
"Play it, Boogie-Woogie",movie,Drama,1981,tt0382981,6.4,94,
"The Beatles: Eight Days a Week - The Touring Years",movie,"Documentary, History, Music",2016,tt2531318,7.8,14163,
"Seijo densetsu",movie,"Crime, Drama, Romance",1985,tt0089988,5.7,29,
Dôran,movie,"Drama, History, War",1980,tt0312647,6.7,60,
Museum,movie,"Crime, Horror, Thriller",2016,tt5227140,6,1211,
"The Second Is a Christian",movie,"Action, Comedy, Crime",1985,tt0216943,5.9,72,
Loop,movie,"Crime, Sci-Fi, Thriller",2016,tt4118932,6.4,2652,
"Cult of Chucky",movie,"Horror, Thriller",2017,tt3280262,5.3,32083,
Goldstone,movie,"Action, Crime, Mystery",2016,tt4911996,6.6,6425,
"The Florida Project",movie,Drama,2017,tt5649144,7.6,138616,
"Sing My Life",movie,"Comedy, Fantasy",2016,tt5092272,5.9,163,
"The Magnificent Nine",movie,"Comedy, History",2016,tt4834622,6.4,577,
Sacrifice,movie,"Crime, Horror, Mystery",2016,tt2078718,5.3,4974,
"Their Distance",movie,Drama,2015,tt4621472,6.7,97,
"The Man Who Was Eaten",movie,Drama,2016,tt5326566,,,
"Death Wish",movie,"Action, Crime, Drama",2018,tt1137450,6.3,79035,
"Tsukiji Wonderland",movie,Documentary,2016,tt3772612,7.4,517,
"Puppet Master: The Littlest Reich",movie,Horror,2018,tt5685006,5.4,4647,
"Train to Busan",movie,"Action, Horror, Thriller",2016,tt5700672,7.6,281465,
"The Autopsy of Jane Doe",movie,"Horror, Mystery, Thriller",2016,tt3289956,6.8,152363,
"The Pearls of the Stone Man",movie,Drama,2015,tt3786474,5.2,70,
"Anne of Green Gables",movie,"Drama, Family",2016,tt4820224,6.4,1728,
"Shuriken Sentai Ninninger vs. ToQger the Movie: Ninjas in Wonderland",movie,Action,2016,tt5233142,6.8,37,
"Along With the Gods: The Two Worlds",movie,"Action, Adventure, Drama",2017,tt7160070,7.2,20721,
"Just Getting Started",movie,"Comedy, Crime",2017,tt5721088,4.6,8741,
"Girls, Dance with the Dead",movie,Comedy,2015,tt4932436,2.6,433,
Appassionata,movie,"Biography, Drama",1984,tt0359513,6.8,50,
"Estate Inheritance",movie,Drama,1990,tt0329228,5.9,17,
"Call Me by Your Name",movie,"Drama, Romance",2017,tt5726616,7.8,337633,
"The Commuter",movie,"Action, Mystery, Thriller",2018,tt1590193,6.3,129139,
"Thomas & Friends: The Great Race",movie,"Adventure, Animation, Comedy",2016,tt5563932,5.7,398,
Wendy,movie,"Drama, Fantasy, Thriller",2020,tt2420124,5.7,3874,
"Onna no ana",movie,"Comedy, Romance",2014,tt3530654,4.5,130,
"Fragments of Love",movie,Drama,2016,tt3701862,5.4,474,
"The Nightingale",movie,"Adventure, Drama, Thriller",2018,tt4068576,7.3,38408,
"A Living Promise",movie,Drama,2016,tt4539136,5.8,126,
Trap,movie,Drama,2015,tt5756806,5.5,124,
"Kako: My Sullen Past",movie,"Drama, Mystery",2016,tt5214744,6,67,
"Twisted Justice",movie,"Crime, Drama",2016,tt5248042,6.2,464,
"Natsu Left Home",movie,Drama,2014,tt4539204,4.5,23,
Attraction,movie,"Action, Drama, Romance",2017,tt4731148,5.6,14787,
"Everybody Knows",movie,"Crime, Drama, Mystery",2018,tt4964788,6.9,39279,
"Kamen Rider Drive Saga: Kamen Rider Chaser",movie,"Action, Fantasy, Sci-Fi",2016,tt5179942,7.8,53,
"Haunted School: The Curse of the Word Spirit",movie,Horror,2014,tt3652664,5,173,
"5-tsu kazoereba kimi no yume",movie,Horror,2014,tt3299064,5.6,37,
Denial,movie,"Biography, Drama",2016,tt4645330,6.8,24356,
"Kamen Rider Super Movie War Genesis: Kamen Rider vs. Kamen Rider Ghost & Drive",movie,"Action, Adventure, Fantasy",2015,tt5081340,6.9,73,
"125 Years Memory",movie,"Drama, History",2015,tt3512072,7.1,2278,
"Ocean's Eight",movie,"Action, Comedy, Crime",2018,tt5164214,6.3,251235,
"Original Bliss",movie,"Drama, Mystery",2016,tt5903210,5.7,278,
"She and Her Cat: Everything Flows",movie,"Animation, Drama",2016,tt5321682,7.4,1640,
"47 Meters Down",movie,"Horror, Mystery, Thriller",2017,tt2932536,5.6,63042,
Bittare!,movie,Comedy,2015,tt4886308,3.5,19,
"Gehenna: Where Death Lives",movie,"Horror, Mystery, Thriller",2016,tt4499228,4.9,2565,
"Hentai Kamen: The Abnormal Crisis",movie,"Action, Comedy, Fantasy",2016,tt5492906,5.5,1098,
"Girl's Step",movie,"Drama, Family",2015,tt4238156,6.5,64,
"Botanical Books",movie,"Drama, Romance",2016,tt4842648,6.2,531,
"A Summer Day, Your Voice",movie,Drama,2015,tt4985108,6.9,23,
Conquest,movie,"Crime, Drama, Thriller",1982,tt0088082,5.9,49,
"Shimajiro and the Song of the Whale",movie,"Family, Animation, Adventure, Music",2014,,,,
"March of the Penguins 2: The Next Step",movie,"Adventure, Comedy, Documentary",2017,tt5852632,6.6,895,
"Fukushû shitai",movie,Mystery,2016,tt5011440,4.1,22,
"What Happened to Monday",movie,"Action, Crime, Fantasy",2017,tt1536537,6.8,139524,
"Shinjuku Boy Detectives",movie,Mystery,1998,tt4071082,5.4,10,
Breathe,movie,"Biography, Drama, Romance",2017,tt5716464,7.1,25681,
Detroit,movie,"Crime, Drama, History",2017,tt5390504,7.3,57313,
"Kaiju Mono",movie,"Action, Comedy",2016,tt5582306,5.7,85,
"Planet of the Sharks",movie,"Action, Adventure, Comedy",2016,tt5828640,2.6,1673,
"Ice Sharks",movie,"Action, Adventure, Comedy",2016,tt5901326,3,1532,
"Chihayafuru Part I",movie,"Comedy, Drama, Romance",2016,tt4785440,6.9,1249,
"Ojamajo Doremi Sharp Movie",movie,"Animation, Comedy, Family",2000,tt5911078,8.4,27,
"Take Off 2",movie,Sport,2016,tt5876604,6.6,256,
"Chihayafuru Part II",movie,"Comedy, Drama, Romance",2016,tt4802214,6.9,966,
"Ultraman X: Here He Comes! Our Ultraman",movie,"Action, Adventure, Family",2016,tt5264060,6.2,209,
"How to Break Up with My Cat",movie,"Drama, Fantasy",2016,tt6723910,6.3,21,
Kings,movie,"Crime, Drama, Romance",2017,tt5843850,5.1,3942,
"Dangerous Cops: Final 5 Days",movie,"Action, Crime",2016,tt4426130,5.6,46,
Scoop!,movie,"Adventure, Drama, Mystery",2016,tt5194226,6.5,527,
"Haruko Azumi Is Missing",movie,"Comedy, Drama",2016,tt5133128,6.1,337,
"Kiseki: Sobito of That Day",movie,"Drama, Music",2017,tt5778092,6.4,355,
"First Kill",movie,"Action, Thriller",2017,tt5884234,5,12699,
Zebra,movie,"Crime, Thriller",2016,tt5443630,6.2,82,
Drift,movie,Action,2006,tt3208096,7,11,
"Drift 2",movie,Action,2006,tt3208100,6.6,10,
"Ninja Hunter",movie,Action,2015,tt4411688,6.5,32,
"Fighting Fairy Girl Rescue Me: Mave-chan",movie,"Animation, Comedy, Sci-Fi",2005,tt0978388,5.1,26,
"Citizen Jane: Battle for the City",movie,"Biography, Documentary, History",2016,tt3699354,7.1,688,
"Hema Hema: Sing Me a Song While I Wait",movie,"Drama, Mystery",2016,tt5890038,6.8,280,
"Future World",movie,"Action, Adventure, Sci-Fi",2018,tt5737536,3.3,7166,
Ozzy,movie,"Adventure, Animation, Comedy",2016,tt5770430,5.2,2732,
"The Professor and the Madman",movie,"Biography, Drama, History",2019,tt5932728,7.2,53009,
"Free and Easy 3",movie,,1990,tt0326317,6.6,26,
"Free and Easy 4",movie,"Comedy, Drama",1991,tt0371998,6.6,23,
"Free and Easy 5",movie,"Comedy, Drama",1992,tt0371999,7.1,25,
"Free and Easy 6",movie,"Comedy, Drama",1993,tt0372000,5.3,31,
"Free and Easy: Special",movie,"Comedy, Romance",1994,tt0264111,7.1,18,
"Tsuribaka nisshi 7",movie,"Comedy, Drama",1994,tt0350239,5.5,15,
"Free and Easy 8",movie,,1996,tt0327202,6.2,16,
"Free and Easy 10",movie,"Comedy, Drama",1998,tt0374296,5.7,17,
"Free and Easy 16: Hamasaki Was No Good Today",movie,Comedy,2005,tt0485278,6.9,16,
"Free and Easy 17",movie,"Comedy, Drama",2006,tt0827214,6.7,24,
"Free and Easy 18",movie,Comedy,2007,tt1020083,6.9,20,
"Megumi no Daigo",movie,"Animation, Drama",1999,tt3922998,6,24,
"The Secret Life of Pets 2",movie,"Adventure, Animation, Comedy",2019,tt5113040,6.4,73502,
"Zegapain ADP",movie,"Animation, Fantasy, Sci-Fi",2016,tt27994756,,,
"The Racing Brothers, Lets & Go",movie,"Adventure, Animation, Comedy",1996,tt1204829,7.1,620,JP
"Why We're Killing Gunther",movie,"Action, Comedy, Thriller",2017,tt5689068,4.8,15829,
"Chaos Walking",movie,"Action, Adventure, Fantasy",2021,tt2076822,5.7,59439,
"Deliver Us",movie,Documentary,2016,tt4728946,6.3,317,
"Dias Police: Dirty Yellow Boys",movie,"Crime, Thriller",2016,tt5461606,4.4,38,
"Eiga Youkai wocchi: Enma daiou to 5-tsu no monogataridanyan!",movie,Animation,2015,tt4168024,5.8,62,
"Oasis: Supersonic",movie,"Biography, Documentary, Music",2016,tt5213534,7.8,13124,
"The Happytime Murders",movie,"Action, Comedy, Crime",2018,tt1308728,5.5,31159,
"Yakuza Ladies: Blood Ties",movie,"Action, Drama",1995,tt0829180,5.7,18,
"Pretty Cure All Stars: Minna de Utau Kiseki no Mahou!",movie,"Action, Adventure, Animation",2016,tt6448638,6.8,24,
"Spirit of Wonder: Shônen kagaku kurabu",movie,"Adventure, Animation, Sci-Fi",2001,tt3651546,6.6,48,
Pinocchio,movie,"Drama, Family, Fantasy",2019,tt8333746,6.3,15317,
"Sword Art Online the Movie: Ordinal Scale",movie,"Action, Adventure, Animation",2017,tt5544384,7.3,9480,
"The Queen of Crime",movie,"Comedy, Crime, Thriller",2016,tt6015498,6.3,401,
"Ethel & Ernest",movie,"Animation, Drama, History",2016,tt1725969,7.7,4113,
"Tragedy Girls",movie,"Comedy, Crime, Horror",2017,tt3859272,6,12643,
"Tora-san Goes North",movie,"Comedy, Romance",1987,tt0093686,6.9,143,
"The Killing of JonBenet: The Truth Uncovered",movie,"Crime, Documentary",2016,,,,
"Noisy Dynamite",movie,"Action, Comedy, Crime",1978,tt0312596,7.2,69,
"Pop in Q",movie,"Adventure, Animation, Fantasy",2016,tt5585826,5.2,55,
"Kono ko no nanatsu no oiwai ni",movie,"Crime, Drama, Mystery",1982,tt0228493,5.6,105,
Furious,movie,"Action, Drama, History",2017,tt6054874,6.2,4065,
"The Institute",movie,Thriller,2017,tt5788136,4.2,3227,
"The Quake",movie,"Action, Drama, Thriller",2018,tt6523720,6.2,15605,
"Kamen Rider Ichigou",movie,"Action, Adventure, Fantasy",2016,tt5307266,5.9,103,
"Call from Darkness",movie,"Drama, Mystery",1981,tt0368018,6.2,46,
Fallacy,movie,"Crime, Romance, Thriller",2013,tt2359413,5.6,88,
"Adiantum Blue",movie,"Drama, Romance",2006,tt0871969,6.4,26,
Soulmate,movie,"Drama, Romance",2016,tt6054290,7.3,3334,
Monos,movie,"Adventure, Drama, Thriller",2019,tt6062774,6.8,19423,
"In Darkness",movie,"Mystery, Thriller",2018,tt5164184,5.8,15125,
"Loro 1",movie,"Biography, Drama",2018,tt6748466,6.7,5441,
"One Week Friends",movie,"Comedy, Drama, Romance",2017,tt5167966,6.8,1598,
"Otoko wa tsurai yo: Torajiro kamome uta",movie,Comedy,1980,tt0079686,6.6,93,
"Tora-san's Love in Osaka",movie,"Comedy, Romance",1981,tt0082865,6.7,104,
"Tora-san's Promise",movie,Comedy,1981,tt0082866,6.4,89,
"Hearts and Flowers for Tora-san",movie,Comedy,1982,tt0084454,6.6,89,
"Tora-san, the Expert",movie,"Comedy, Romance",1982,tt0086061,6.7,104,
"Tora-san's Song of Love",movie,"Comedy, Romance",1983,tt0086063,6.4,80,
"Marriage Counselor Tora-san",movie,Comedy,1984,tt0087859,6.3,79,
"Tora-san, the Go-between",movie,"Comedy, Romance",1985,tt0089751,6.3,80,
"Tora-san's Island Encounter",movie,Comedy,1985,tt0091701,6.4,83,
"Otoko wa tsurai yo: Shiawase no aoi tori",movie,Comedy,1986,tt0091700,5.9,79,
"Tora-san Plays Daddy",movie,Comedy,1987,tt0093687,6.6,83,
"Tora-san's Salad-Day Memorial",movie,Comedy,1988,tt0095796,6.4,72,
"Otoko wa tsurai yo: Torajiro kokoro no tabiji",movie,Comedy,1989,tt0098039,6.2,84,
"Tora-san Takes a Vacation",movie,Comedy,1990,tt0100312,6.8,89,
"Otoko wa tsurai yo: Torajiro no endan",movie,"Comedy, Drama",1993,tt0107759,6.5,77,
"Tora-san's Easy Advice",movie,"Comedy, Drama",1994,tt0110748,6.2,76,
"Tora-san to the Rescue",movie,"Comedy, Drama, Romance",1995,tt0114060,7.1,110,
